sdf,time_fs,probe,E_min_MeV,n_macro,weight_sum,E_weighted_mean_MeV,E_max_MeV,ddn_yield_sum,ddn_yield_per_weight,run_id,a0,thickness_um,gate
0008.sdf,2250.01515,D_rear20,0.0,902.0,1435984000000000.0,2.08548746,3.130557,259907889200.0,0.0001809963685,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0009.sdf,2500.03253,D_rear02,0.0,81584.0,1.29881728e+17,0.56920966,2.12770014,1772551362000.0,1.36474267e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0009.sdf,2500.03253,D_rear05,0.0,98789.0,1.57272088e+17,0.659406869,2.50176637,2890676081000.0,1.838009604e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0009.sdf,2500.03253,D_rear10,0.0,61049.0,9.7190008e+16,0.985445272,2.58042926,3993969367000.0,4.109444427e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0009.sdf,2500.03253,D_rear15,0.0,24182.0,3.8497744e+16,1.38613656,2.94666889,3130618624000.0,8.131953456e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0009.sdf,2500.03253,D_rear20,0.0,3831.0,6098952000000000.0,1.85215781,3.41437885,880162166200.0,0.0001443136733,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0010.sdf,2750.00283,D_rear02,0.0,59855.0,9.528916e+16,0.577053768,2.32367028,1345642641000.0,1.412167597e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0010.sdf,2750.00283,D_rear05,0.0,83763.0,1.33350696e+17,0.633816219,2.17365539,2284152266000.0,1.712891147e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0010.sdf,2750.00283,D_rear10,0.0,69557.0,1.10734744e+17,0.896409139,2.54800762,3771834570000.0,3.40618891e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0010.sdf,2750.00283,D_rear15,0.0,36727.0,5.8469384e+16,1.2437615,3.04897897,3843397946000.0,6.573351184e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0010.sdf,2750.00283,D_rear20,0.0,12067.0,1.9210664e+16,1.64614381,3.28252443,2203899757000.0,0.0001147227268,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0011.sdf,3000.0202,D_rear02,0.0,41991.0,6.6849672e+16,0.561861419,2.0560183,888782502400.0,1.329524104e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0011.sdf,3000.0202,D_rear05,0.0,67066.0,1.06769072e+17,0.611839334,2.43366247,1718303346000.0,1.609364317e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0011.sdf,3000.0202,D_rear10,0.0,69237.0,1.10225304e+17,0.808539061,2.57487772,3050030803000.0,2.767087676e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0011.sdf,3000.0202,D_rear15,0.0,44351.0,7.0606792e+16,1.12202685,2.87058975,3783743555000.0,5.358894588e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0011.sdf,3000.0202,D_rear20,0.0,22166.0,3.5288272e+16,1.4559352,3.16133334,3177355495000.0,9.003998539e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0012.sdf,3250.03758,D_rear02,0.0,29270.0,4.659784e+16,0.546827709,2.02476878,579098912000.0,1.242759132e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0012.sdf,3250.03758,D_rear05,0.0,50424.0,8.0275008e+16,0.579793049,1.99834512,1151542536000.0,1.434496944e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0012.sdf,3250.03758,D_rear10,0.0,62961.0,1.00233912e+17,0.7311979,2.29024514,2260404891000.0,2.255129871e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0012.sdf,3250.03758,D_rear15,0.0,48618.0,7.7399856e+16,0.99691691,2.62301109,3250706422000.0,4.199886912e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0012.sdf,3250.03758,D_rear20,0.0,29886.0,4.7578512e+16,1.30676674,2.95896919,3448034097000.0,7.247040633e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0013.sdf,3500.00788,D_rear02,0.0,19984.0,3.1814528e+16,0.523262061,1.89169816,357620301100.0,1.1240786e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0013.sdf,3500.00788,D_rear05,0.0,36098.0,5.7468016e+16,0.552231994,2.01710448,741675837600.0,1.290588904e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0013.sdf,3500.00788,D_rear10,0.0,53900.0,8.58088e+16,0.665703969,2.33376149,1599002423000.0,1.863448065e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0013.sdf,3500.00788,D_rear15,0.0,47645.0,7.585084e+16,0.890460975,2.60515346,2520679131000.0,3.323205295e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0013.sdf,3500.00788,D_rear20,0.0,33162.0,5.2793904e+16,1.16686546,2.78196162,3037018153000.0,5.752592483e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0014.sdf,3750.02525,D_rear02,0.0,13782.0,2.1940944e+16,0.486644313,1.56439823,204871127600.0,9.337388931e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0014.sdf,3750.02525,D_rear05,0.0,26061.0,4.1489112e+16,0.519393672,2.10454976,465366240000.0,1.121658714e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0014.sdf,3750.02525,D_rear10,0.0,43660.0,6.950672e+16,0.606737137,1.93217642,1066527684000.0,1.534423843e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0014.sdf,3750.02525,D_rear15,0.0,44030.0,7.009576e+16,0.793077941,2.48254149,1826350783000.0,2.605508211e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0014.sdf,3750.02525,D_rear20,0.0,35177.0,5.6001784e+16,1.04052999,2.65259808,2535047574000.0,4.52672646e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0015.sdf,4000.04263,D_rear02,0.0,9402.0,1.4967984e+16,0.452781073,1.51259695,116870181200.0,7.808010829e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0015.sdf,4000.04263,D_rear05,0.0,18253.0,2.9058776e+16,0.487104815,1.77113047,277769417700.0,9.558882237e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0015.sdf,4000.04263,D_rear10,0.0,34702.0,5.5245584e+16,0.552557285,2.00681184,691975088300.0,1.252543712e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0015.sdf,4000.04263,D_rear15,0.0,39606.0,6.3052752e+16,0.709049637,2.16332706,1294759748000.0,2.053454777e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0015.sdf,4000.04263,D_rear20,0.0,34029.0,5.4174168e+16,0.926684688,2.51046732,1921126225000.0,3.54620347e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0016.sdf,4250.01293,D_rear02,0.0,6594.0,1.0497648e+16,0.416678288,1.39617698,66936503970.0,6.376333439e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0016.sdf,4250.01293,D_rear05,0.0,12705.0,2.022636e+16,0.454665787,1.5831692,163238290100.0,8.070571773e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0016.sdf,4250.01293,D_rear10,0.0,26439.0,4.2090888e+16,0.508092804,1.93704476,437817314300.0,1.040171246e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0016.sdf,4250.01293,D_rear15,0.0,33396.0,5.3166432e+16,0.641808962,2.16116806,885580521700.0,1.665676045e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0016.sdf,4250.01293,D_rear20,0.0,31661.0,5.0404312e+16,0.828429975,2.44984275,1408445453000.0,2.794295561e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0017.sdf,4500.03031,D_rear02,0.0,4840.0,7705280000000000.0,0.393386444,1.2006074,42310935040.0,5.491161261e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0017.sdf,4500.03031,D_rear05,0.0,9105.0,1.449516e+16,0.421831011,1.44587162,97641528470.0,6.736146995e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0017.sdf,4500.03031,D_rear10,0.0,20043.0,3.1908456e+16,0.469198695,1.68117349,277191406600.0,8.687083028e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0017.sdf,4500.03031,D_rear15,0.0,28011.0,4.4593512e+16,0.575782664,1.89503858,586371052000.0,1.314924584e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0017.sdf,4500.03031,D_rear20,0.0,28826.0,4.5890992e+16,0.744023959,2.12073167,1017619998000.0,2.217472218e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0018.sdf,4750.00061,D_rear02,0.0,3433.0,5465336000000000.0,0.368534421,1.11432978,25544827200.0,4.673971958e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0018.sdf,4750.00061,D_rear05,0.0,6541.0,1.0413272e+16,0.393643324,1.45466529,58619199190.0,5.629277636e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0018.sdf,4750.00061,D_rear10,0.0,15166.0,2.4144272e+16,0.438883038,1.70688907,178366453600.0,7.387526681e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0018.sdf,4750.00061,D_rear15,0.0,22812.0,3.6316704e+16,0.525603269,1.97302738,389326227100.0,1.07203073e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0018.sdf,4750.00061,D_rear20,0.0,25446.0,4.0510032e+16,0.66878354,2.15139878,710649521800.0,1.754255642e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0019.sdf,5000.01798,D_rear02,0.0,2525.0,4019800000000000.0,0.35133237,1.02071152,16491832870.0,4.102650099e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0019.sdf,5000.01798,D_rear05,0.0,4830.0,7689360000000000.0,0.373189192,1.27464205,37885423830.0,4.926993121e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0019.sdf,5000.01798,D_rear10,0.0,11343.0,1.8058056e+16,0.401955843,1.50292576,107453207500.0,5.950430515e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0019.sdf,5000.01798,D_rear15,0.0,18575.0,2.95714e+16,0.474316819,1.63419673,252362402000.0,8.534002515e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0019.sdf,5000.01798,D_rear20,0.0,21931.0,3.4914152e+16,0.605163883,1.87037632,492268442200.0,1.409939563e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0020.sdf,5250.03536,D_rear02,0.0,1966.0,3129872000000000.0,0.331389859,0.972325023,10930667630.0,3.492368899e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0020.sdf,5250.03536,D_rear05,0.0,3656.0,5820352000000000.0,0.35029838,1.11865051,24367312560.0,4.186570255e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0020.sdf,5250.03536,D_rear10,0.0,8344.0,1.3283648e+16,0.372527158,1.34617993,65628179370.0,4.940523821e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0020.sdf,5250.03536,D_rear15,0.0,14869.0,2.3671448e+16,0.437824155,1.6916644,167912615800.0,7.093466177e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0020.sdf,5250.03536,D_rear20,0.0,18723.0,2.9807016e+16,0.548682361,1.83098821,338458437700.0,1.135499232e-05,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0021.sdf,5500.00566,D_rear02,0.0,1467.0,2335464000000000.0,0.321066078,0.903533486,7482093646.0,3.203686139e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0021.sdf,5500.00566,D_rear05,0.0,2727.0,4341384000000000.0,0.333474899,1.07717235,15861654840.0,3.653594071e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0021.sdf,5500.00566,D_rear10,0.0,6220.0,9902240000000000.0,0.353914476,1.22811687,43430188690.0,4.385895382e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0021.sdf,5500.00566,D_rear15,0.0,11734.0,1.8680528e+16,0.405281868,1.41860281,109329367300.0,5.852584429e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0021.sdf,5500.00566,D_rear20,0.0,15850.0,2.52332e+16,0.50223632,1.71785072,234484807800.0,9.292709916e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0022.sdf,5750.02303,D_rear02,0.0,1060.0,1687520000000000.0,0.323373393,0.932168772,5510804812.0,3.265623407e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0022.sdf,5750.02303,D_rear05,0.0,2052.0,3266784000000000.0,0.31340995,0.940064364,10264835610.0,3.142183753e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0022.sdf,5750.02303,D_rear10,0.0,4762.0,7581104000000000.0,0.337369216,1.0976095,29017442200.0,3.827601125e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0022.sdf,5750.02303,D_rear15,0.0,9315.0,1.482948e+16,0.373457877,1.46339149,71134822350.0,4.796852105e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0022.sdf,5750.02303,D_rear20,0.0,13032.0,2.0746944e+16,0.460436645,1.79259118,157703343500.0,7.601280626e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0023.sdf,6000.04041,D_rear02,0.0,864.0,1375488000000000.0,0.304844402,0.818623704,3867799430.0,2.811947054e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0023.sdf,6000.04041,D_rear05,0.0,1672.0,2661824000000000.0,0.301033396,0.862415126,7409116892.0,2.783473623e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0023.sdf,6000.04041,D_rear10,0.0,3814.0,6071888000000000.0,0.31457712,1.12523637,19584758650.0,3.22548088e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0023.sdf,6000.04041,D_rear15,0.0,7201.0,1.1463992e+16,0.349670123,1.18678682,46834711240.0,4.08537543e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0023.sdf,6000.04041,D_rear20,0.0,11146.0,1.7744432e+16,0.421557981,1.42871818,110190831800.0,6.209882167e-06,pic2d_stage1_scan6ps_16x40nm_a0_10_t_4um_20260706_r001,10.0,4.0,allE
0000.sdf,250.017375,D_rear02,0.0,82.0,130544000000000.0,4.16492607,5.3379727,88790049520.0,0.0006801541972,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0000.sdf,250.017375,D_rear05,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0000.sdf,250.017375,D_rear10,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0000.sdf,250.017375,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0000.sdf,250.017375,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0001.sdf,500.034751,D_rear02,0.0,3919.0,6239048000000000.0,0.865684737,3.91501088,229241595200.0,3.67430408e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0001.sdf,500.034751,D_rear05,0.0,244.0,388448000000000.0,3.3911226,6.38638946,189434071900.0,0.0004876690623,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0001.sdf,500.034751,D_rear10,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0001.sdf,500.034751,D_rear15,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0001.sdf,500.034751,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0002.sdf,750.005051,D_rear02,0.0,30593.0,4.8704056e+16,0.531996475,2.13764021,567121865900.0,1.164424306e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0002.sdf,750.005051,D_rear05,0.0,1316.0,2095072000000000.0,1.27609917,4.92396577,144227156300.0,6.884114548e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0002.sdf,750.005051,D_rear10,0.0,150.0,238800000000000.0,4.13375388,7.39191482,164946414600.0,0.0006907303792,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0002.sdf,750.005051,D_rear15,0.0,2.0,3184000000000.0,7.62522145,7.68005661,6082873938.0,0.001910450357,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0002.sdf,750.005051,D_rear20,0.0,0.0,0.0,nan,nan,0.0,0.0,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0003.sdf,1000.02243,D_rear02,0.0,56035.0,8.920772e+16,0.419143499,1.28442702,530915357300.0,5.951450808e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0003.sdf,1000.02243,D_rear05,0.0,11614.0,1.8489488e+16,0.977070784,2.47730197,739764264200.0,4.000999185e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0003.sdf,1000.02243,D_rear10,0.0,277.0,440984000000000.0,2.06516986,3.12708561,79723038040.0,0.0001807844231,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0003.sdf,1000.02243,D_rear15,0.0,115.0,183080000000000.0,4.43705246,7.27901474,141994433200.0,0.0007755868103,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0003.sdf,1000.02243,D_rear20,0.0,12.0,19104000000000.0,6.840631,7.71255859,30481117910.0,0.001595535904,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0004.sdf,1250.0398,D_rear02,0.0,76045.0,1.2106364e+17,0.391418264,1.1416185,605234859700.0,4.999311599e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0004.sdf,1250.0398,D_rear05,0.0,30419.0,4.8427048e+16,0.720200291,1.91361598,966254100400.0,1.995277723e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0004.sdf,1250.0398,D_rear10,0.0,1776.0,2827392000000000.0,1.55800002,2.81305198,296217604400.0,0.0001047670802,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0004.sdf,1250.0398,D_rear15,0.0,172.0,273824000000000.0,2.51801648,3.45898502,72614594160.0,0.0002651871062,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0004.sdf,1250.0398,D_rear20,0.0,88.0,140096000000000.0,4.39535884,6.13235851,105512413700.0,0.0007531436568,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0005.sdf,1500.0101,D_rear02,0.0,93231.0,1.48423752e+17,0.390844851,1.25768563,760718673500.0,5.125316287e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0005.sdf,1500.0101,D_rear05,0.0,45930.0,7.312056e+16,0.615855487,1.61460844,1042945403000.0,1.426336727e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0005.sdf,1500.0101,D_rear10,0.0,8297.0,1.3208824e+16,1.2269582,2.46446601,828307531700.0,6.27086508e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0005.sdf,1500.0101,D_rear15,0.0,486.0,773712000000000.0,1.90392987,2.72887293,118500387600.0,0.000153158265,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0005.sdf,1500.0101,D_rear20,0.0,125.0,199000000000000.0,2.81999686,3.8698004,65523491990.0,0.0003292637789,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0006.sdf,1750.02748,D_rear02,0.0,91128.0,1.45075776e+17,0.393172228,1.42829732,771434654200.0,5.317460126e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0006.sdf,1750.02748,D_rear05,0.0,62545.0,9.957164e+16,0.569544975,1.61569641,1212700436000.0,1.217917508e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0006.sdf,1750.02748,D_rear10,0.0,18380.0,2.926096e+16,1.00018207,2.18881697,1192103960000.0,4.074042547e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0006.sdf,1750.02748,D_rear15,0.0,2506.0,3989552000000000.0,1.59969373,2.61462577,432123242500.0,0.0001083137261,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0006.sdf,1750.02748,D_rear20,0.0,187.0,297704000000000.0,2.08503978,3.10185562,54118378380.0,0.0001817858624,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0007.sdf,2000.04485,D_rear02,0.0,77937.0,1.24075704e+17,0.397662341,1.3542725,684092341500.0,5.513507637e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0007.sdf,2000.04485,D_rear05,0.0,74311.0,1.18303112e+17,0.524971845,1.49224043,1221434122000.0,1.032461532e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0007.sdf,2000.04485,D_rear10,0.0,29417.0,4.6831864e+16,0.866403917,2.14319908,1414572345000.0,3.020533935e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0007.sdf,2000.04485,D_rear15,0.0,7518.0,1.1968656e+16,1.30829993,2.39716101,850681379000.0,7.107576481e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0007.sdf,2000.04485,D_rear20,0.0,951.0,1513992000000000.0,1.88994921,2.89488119,227505455000.0,0.0001502685979,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0008.sdf,2250.01515,D_rear02,0.0,61839.0,9.8447688e+16,0.40282123,1.25839567,566040617800.0,5.749658822e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0008.sdf,2250.01515,D_rear05,0.0,73776.0,1.17451392e+17,0.485332952,1.63842579,1031907442000.0,8.785825557e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0008.sdf,2250.01515,D_rear10,0.0,39038.0,6.2148496e+16,0.783346705,2.22946882,1526988341000.0,2.456999668e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0008.sdf,2250.01515,D_rear15,0.0,14330.0,2.281336e+16,1.12516937,2.49298078,1189307509000.0,5.213206247e-05,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0008.sdf,2250.01515,D_rear20,0.0,3105.0,4943160000000000.0,1.57028312,2.73601501,508931926700.0,0.0001029567982,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0009.sdf,2500.03253,D_rear02,0.0,46235.0,7.360612e+16,0.401817703,1.35541168,423354418400.0,5.751619817e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
0009.sdf,2500.03253,D_rear05,0.0,66469.0,1.05818648e+17,0.456305604,1.46449636,815851497100.0,7.709902863e-06,pic2d_stage1_scan6ps_16x40nm_a0_15_t_3um_20260706_r001,15.0,3.0,allE
